0.0 0.0 0.0
0.01 0.002320937521889773 0.03910753811560199
0.1 -0.008310960885754365 0.23197728232688358
0.3 -0.06606707561023728 0.2471508514720713
0.5 -0.03015759605017991 0.2776899616427042
0.8 0.0010445130744831908 0.24015452710644292
1.0 -0.05056648932279025 0.26095741852549714
1.2 -0.017018869921067298 0.26907778811521416
1.5 0.08680302305275064 0.27597266817049226
1.8 0.022788194742558766 0.2315535947485594
2.0 -0.021704197585455116 0.2796002691032237
2.5 -0.023666584419891973 0.27589771309858213
3.0 0.0425563418442923 0.23537078617621027
4.0 -0.021797182444932242 0.2750314895635759
5.0 0.059083072335419526 0.2524240229908087
