0.0 0.0 0.0
0.01 0.003694026843900826 0.043268240001081426
0.1 0.02265166277503484 0.2971579028919308
0.3 -0.009433685446675805 0.3126893888283091
0.5 0.05596609874692549 0.2329176590973051
0.8 -0.0034183900967789745 0.28566246328864
1.0 -0.0984176385440827 0.2731076292770707
1.2 -0.025344412491898345 0.255624360226796
1.5 0.031671377698424714 0.2749895438129182
1.8 0.05412078097760672 0.2578946837070916
2.0 -0.03203699654829282 0.24948909632786329
2.5 -0.013371748106878256 0.23276935105005397
3.0 0.014568565283042186 0.27260670773770274
4.0 -0.022303769914919436 0.23504433061276625
5.0 0.006110583823762061 0.22541012305050212
