-3.595429917048049 (0.0012634967335735596-1.0911786513050802e-18j) (0.022118216862321353-0.001810791315519931j) (0.0003023610039364813-0.000531783516126937j)
-3.4645103011483482 (0.02386387177341112-2.8269123145720974e-19j) (1.2919502498596032-0.031085009534009292j) (0.01043146493954926-0.024168438696498665j)
-3.34459378719139 (0.033680760838668757-3.827115622328093e-20j) (3.3940256114981198-0.005799252822586406j) (0.019866632488542535-0.025386808756935577j)
-3.2266649787371553 (0.03520818769421068+1.1675084800258524e-19j) (4.865124909679696+0.058026267891176736j) (0.02623995806092284-0.008881721860408804j)
-3.1036055441116694 (0.03636965978948341+5.794222439729436e-20j) (6.153866180607682+0.2811516944107675j) (0.03441989159892414-0.052536579701515804j)
-2.990402772052534 (0.03739007212367707+4.434939900695229e-19j) (7.089753384753498+0.35755274202774256j) (0.04448470381786956-0.07137141954851964j)
-2.881745733393561 (0.03864435275521603+3.5772508271279445e-19j) (7.943685969487412+0.221485172503573j) (0.05151271889119068-0.11405894549848582j)
-2.761900834535747 (0.0401123383165724+1.7462984727727412e-19j) (8.648287253850045+0.04799157372766486j) (0.05062969467735765-0.08695793302194037j)
-2.639840111098949 (0.04655089882355612-2.843180831332334e-20j) (9.429737446935222+0.09416527703307183j) (0.049776071071719837-0.036487069391826076j)
-2.5123816854611443 (0.06772234260463594+1.1193406257434769e-20j) (10.388631131555938+0.07938797590314825j) (0.04552065669075814-0.0893309915123367j)
-2.401777632544909 (0.08937083208104826-1.9699098521719745e-20j) (11.743829751392783+0.027455432526067042j) (0.03350667529036535-0.11659427125651972j)
-2.286601013020959 (0.10186264768921918-3.812733330288031e-20j) (13.290694281059212+0.0038269201774072123j) (0.018992898451981967-0.1046285944069882j)
-2.166965492307328 (0.10772560359860926+3.972919508256682e-21j) (14.76317274333075-0.03264244298473672j) (0.006524856471062124-0.08135808854150717j)
-2.0429891362191848 (0.1128297264562757+6.528377132899442e-20j) (16.110988199653985+0.008219853470860695j) (-0.0005577968188112738-0.05409968345818675j)
-1.914794294452145 (0.11893131203383733+8.044756360447486e-20j) (17.303044421738033+0.12278822896479005j) (-0.00681176841774455-0.0027578222124551043j)
-1.8160805736964192 (0.12454321132071747+4.23956091119835e-20j) (18.086523053498635+0.186521928644358j) (-0.012972171389647248+0.05948009072169093j)
-1.71487022568722 (0.1322640026005779-1.1789655828518485e-20j) (18.729991744733308+0.1881132972177686j) (-0.02227804662100471+0.12258916768271087j)
-1.5766914619831287 (0.14669355488610938-8.85641765474837e-21j) (19.324942032370267+0.1751401841465222j) (-0.026644073748554688+0.1539302419887597j)
