-2.546631790797206 (0.0005913664776895977-1.399211505088521e-17j) (-4.103308538155458e-06-4.894180306844598e-08j) (-1.2762217796600382e-07+1.0689120618948103e-08j)
-2.4921941859417047 (0.000659265604760015-5.321324409062126e-17j) (-2.3498914936430595e-06-2.021387380287957e-07j) (-6.460069489365226e-09-5.365491705446523e-08j)
-2.4329632973189397 (0.0005140551034727936+6.797422028388405e-18j) (-5.912302551023672e-06-3.006763870810324e-07j) (-6.598332532773178e-08-2.439907764245628e-07j)
-2.386899678695743 (0.0013634272446379986+1.865622116787378e-18j) (-9.946825371316372e-06-2.528322961821564e-05j) (-3.883000376246138e-07+1.8732125606895856e-05j)
-2.337265300338029 (0.00421173209362659-1.2447440960079374e-17j) (0.0008884432128472108+0.0032865533418840365j) (-0.0006217202791043848-0.0036932897668632606j)
-2.284774096933737 (0.011854974092933785+5.992353622356329e-19j) (0.007598575431055444+0.01594192297944486j) (-0.0049591188788711766-0.02187016742907905j)
-2.233895508162691 (0.02616897964469167+6.566825354338962e-19j) (0.020175972518992565-0.023225352228775323j) (-0.0065527736341661645-0.015646231022073288j)
-2.1827565642412923 (0.04485711789150704+6.734006218762679e-19j) (0.08381728640471149-0.09693719431407524j) (-0.01833151471855997-0.008512964630838908j)
-2.1320412737604877 (0.06044201181414054+1.0722840687449132e-18j) (0.22057543176784034-0.0593116633654437j) (-0.04302517598185039+0.019136984811789146j)
-2.0805919733439135 (0.07425691757977011-4.81590819583204e-19j) (0.3066586995682062+0.08254427077966556j) (-0.06944855332806801-0.01669254162490681j)
-2.0282353691874153 (0.08201991590701174-1.2864973713382165e-18j) (0.33910618553840516+0.2554950443270285j) (-0.07511127245385864+0.02138246365612098j)
-1.9773730753093044 (0.08743798787506717-3.8887945675927997e-19j) (0.51113603004599+0.12615154517108662j) (-0.040633287665531266+0.0604216820539755j)
-1.9283984954120381 (0.09163804147913386+8.827975765902652e-19j) (0.7245871552288459+0.06699323960254171j) (-0.02429480887591334+0.0626258488111193j)
-1.8769853744521618 (0.09576994589582066+1.5755776281745768e-18j) (0.9191430742082721-0.0897304326660203j) (-0.04030517773399736+0.08818326038826782j)
-1.8240592496853698 (0.09857822602831148+2.8769409302577563e-19j) (1.0350116931723112-0.15020267943426271j) (-0.025589951182844736+0.04351648099091574j)
-1.7723640909362384 (0.10228424723979715-5.76054424633217e-19j) (1.260405323319433-0.058128385949379635j) (-0.03662831078267643+0.05157970364276368j)
-1.7207191778009088 (0.1059590968687594-6.734882192770827e-19j) (1.473866489861169+0.029511963043400615j) (-0.08447326066375505+0.052498602811931895j)
-1.670089721256231 (0.10995163873921539-2.082045367568512e-19j) (1.6319681213266153+0.0992210544363275j) (-0.06416108517945919+0.014234726413507915j)
-1.6195944518945837 (0.11417900063584852+2.9785163137880116e-19j) (1.773672916289404+0.1494226705504079j) (-0.09024095348161341-0.03871618857374268j)
-1.5691887221904377 (0.11812671276844873+5.934875557721756e-19j) (1.8835531305190625+0.130068323329331j) (-0.07364762432783213-0.03880371617930597j)
-1.5181820508139843 (0.12191068762118092+6.157934018025584e-19j) (2.12170037290217+0.07008989162713944j) (-0.08924924069046224-0.011381477920937353j)
-1.4668227353918817 (0.1262392484864371+5.586496408393065e-19j) (2.369219993524712+0.0016778304047285403j) (-0.08056709392811624-0.006461506272250644j)
-1.4154979898251079 (0.12997998411697384+1.2856601856670556e-19j) (2.5223174063099343-0.015495075515743882j) (-0.028498458941380183-0.04959422814445648j)
-1.3634706422438507 (0.13421986963023141+1.0608702806681094e-20j) (2.460547904316444+0.02256002843833108j) (0.036888194162539766-0.03806576998752736j)
-1.3133552482318904 (0.13852396353000754-1.505176194611946e-19j) (2.5196978812381983+0.03137691256053323j) (0.03940368469708368-0.08509175267455604j)
-1.2644171447027175 (0.14369302280792634+4.740483274986027e-19j) (2.2928308363812357-0.05527988095879339j) (0.0859600181189046-0.08049550613641458j)
-1.2111119732547357 (0.15024608025374017+5.133413329977768e-19j) (2.300205551942271-0.06527211410966421j) (0.1404550400855226-0.03309596926474255j)
-1.15933378753777 (0.1577065418589287+1.2625942775991704e-19j) (2.2777830382549316-0.07879328800400585j) (0.030562948204035496-0.01932358024664232j)
-1.109253923839066 (0.1649183097600453+2.9271138830204084e-19j) (2.387459318908942-0.04925874821544102j) (0.026199891543395356-0.047599198360857006j)
-1.0592540947188709 (0.17410478470372956+9.879054622686787e-20j) (2.276064857343884-4.31203961361241e-05j) (-0.06339066269443805-0.0611212234124365j)
-1.0080620273670378 (0.18414040963377715+4.186078153400615e-19j) (2.370332224223065+0.023916841888820407j) (-0.08329045046702052-0.06316923769124792j)
-0.9555076333077052 (0.19686421866665335+4.026660853751873e-19j) (2.2377835312266066+0.05112392058963513j) (-0.17774425460453938-0.14415598058766657j)
-0.9038238062047858 (0.2100308635000415+3.580365859280979e-19j) (2.3758059601518444+0.06861316618140358j) (-0.154445869708533-0.1225997083156939j)
-0.8530933887899574 (0.22340972672745218+2.609010385286333e-19j) (2.237109377859022+0.08465941473653578j) (-0.14888299490304768-0.16999528872199535j)
-0.8011739589899728 (0.2385131747362392+4.2668900464503226e-19j) (2.312163024910189+0.019270784229695356j) (-0.16158533173579356-0.06112367178052242j)
-0.7517788263420632 (0.2543287585655123+3.320995996121953e-19j) (2.1934713299592103+0.16006529835367897j) (-0.057417843293195894-0.09245506715760103j)
-0.7004039756371583 (0.2708755238960935+4.631514971176207e-19j) (2.2290949652660705+0.0016511687173264714j) (-0.11600466780514046-0.033054791417903434j)
-0.6491241852374078 (0.2828933005765898+2.4181382639110997e-19j) (2.091221703058241+0.13070479921219766j) (-0.01798886569111085-0.02770823868292216j)
-0.5977518486940676 (0.293737928959087+2.674133113720496e-19j) (2.1119945991879288+0.00428430416178503j) (-0.012321734850135074+0.03734605890759147j)
-0.5466238355462525 (0.30085471347726755+4.275029764836846e-19j) (2.096964690005459+0.03345750770116804j) (0.03998673499053048+0.042532084457099974j)
-0.49464995888595126 (0.30662397316558715+5.131102044853236e-19j) (2.1576574829292325-0.10714363864419695j) (0.03733471114827979+0.08848877957542874j)
-0.4462594751233406 (0.3130385042205057+6.402722453269075e-19j) (2.177534323567277-0.029995189913407366j) (0.005751529914837944+0.04906722046166027j)
-0.39539152671618655 (0.3176606494319568+9.16319526847307e-19j) (2.026252678788937-0.06399800075889617j) (-0.027277775043280668+0.03468292660157665j)
-0.34477446943441675 (0.3268747771971014+8.196855963269105e-19j) (1.9587363583269348+0.01746220372046976j) (-0.15666466783435942+0.053140781910627155j)
-0.2932966162343868 (0.33937401851918114+1.5032652065109612e-18j) (1.9291289276415426+0.10168605033943363j) (-0.12001430198901682+0.050560910114142925j)
-0.24012275304654424 (0.359033371738865+8.981150956994309e-19j) (1.7523303394688126+0.001579886604272401j) (-0.14799951756341181+0.11814612179816142j)
-0.18797710493899294 (0.37859624906574935+1.440010568072174e-18j) (1.7645891926460817+0.11642473097452613j) (-0.04164959060741391+0.10440121366309653j)
-0.13879091087857148 (0.39937291011038634+1.1571272250141753e-18j) (1.857503881058924+0.05106711875477383j) (-0.07314775134781643+0.09456976757461368j)
-0.09148444270828872 (0.4175928274500399+6.572527902072112e-19j) (1.876368903872924+0.09176393818906828j) (-0.07429110602054705+0.056762594768152756j)
-0.04089393308548104 (0.43389212621619666-7.480062310529545e-20j) (1.8440366049275816+0.07671789884491463j) (-0.034308493330919745+0.03930587042894152j)
0.012615426981963962 (0.4466722759312363+1.8410209821701134e-19j) (1.9873621262026389+0.029689437911483846j) (-0.08036819732933137+0.0029574757254003745j)
0.0659904335220562 (0.45471317521213617-2.5005607829703005e-19j) (2.0244891008279136-0.05082641119298161j) (-0.01579513832983353+0.05175721742023307j)
0.11721792038673856 (0.46201986583876875+4.979548241277355e-19j) (2.088463923862616-0.1075042481996041j) (-0.05247902796276492+0.06181778781397047j)
0.1677925741914407 (0.46657968591310606+6.772660440287451e-19j) (2.1346635619801613-0.1558892629305731j) (-0.02265766071126458+0.07344716781964271j)
0.21865411790041137 (0.47107580449423453+5.111286209924789e-19j) (2.1540088411297376-0.12323284033595183j) (-0.023724614864072045+0.09277638952811276j)
0.2690057396929943 (0.4714235694279491+8.92227501877917e-19j) (1.9843150999319117-0.15152036562936522j) (-0.024975673071536544+0.09217921962946869j)
0.3201771613727647 (0.4703070412719661+5.368937040682682e-19j) (1.950646248099753-0.12330631925420026j) (-0.025177855873823898+0.09989491392742185j)
