-4.401988687177982 (1.527426463557864e-07+2.4733243578397147e-16j) (-2.934841935970119e-05-3.320681473717383e-06j) (4.870479424702367e-07-1.3196997232431604e-07j)
-4.327651627602882 (0.0002704116793098662-2.1902477631431887e-16j) (-0.00010003761534781695+1.08336396846173e-05j) (2.5204444311329816e-06+5.715097690515168e-07j)
-4.251510830590384 (0.0032354242797437284-1.127048719503942e-16j) (0.0018596671567067235-0.004097777679273409j) (-0.0003622522094062555-0.0001589094585635378j)
-4.172247358147317 (0.022502952799017137+1.7468532031924925e-20j) (0.1550057434782398-0.05043949095196827j) (-0.029062151163114825-0.06407050864143361j)
-4.094405774922257 (0.05538051353668858-2.3135122763848077e-19j) (0.7096010265304491-0.38775559913110175j) (-0.179248930876183+0.4868174905238795j)
-4.017151427416608 (0.06957470271743849-6.432787391875959e-19j) (1.3167913583989401-0.6016531957658493j) (-0.3289000578988389+0.6018843403392022j)
-3.9398152079421735 (0.08135490938364424-6.674297060908039e-19j) (2.3420381762247393-0.313718302598397j) (-0.3192531046545889+0.18978831571701174j)
-3.8623487567459174 (0.08444099333351812-4.771392225573991e-19j) (3.9286314999810332+0.8678281981685396j) (0.04419526207892718+0.18470024413317912j)
-3.7853912653192037 (0.08856109224148039-6.541287208540708e-19j) (5.082833765652422+1.2576080702957355j) (0.3621596861883419+0.13374698297654963j)
-3.708484883648026 (0.09185522204963183-8.209032797270175e-19j) (5.765068028776009+0.5725931197084284j) (0.34712711770522287-0.20959611805662523j)
-3.6314854542970374 (0.09261024020635256-7.537597694331617e-19j) (6.272906625304042+0.3036434618310382j) (0.25524384028689573-0.5034697860511056j)
-3.554232905202449 (0.09514956713748345-5.365317483808731e-19j) (6.691075868415356+0.41870471194705333j) (0.0863201177996709-0.4611944580685961j)
-3.4766793558874913 (0.09886503558138818-8.009841850140751e-19j) (6.919238131091365+0.07112336968280647j) (-0.00165790662744681-0.2981681609623374j)
-3.3996043991093114 (0.10100393577784261-6.986019592638277e-19j) (7.310696384671181-0.3207755741623893j) (0.00024641716509978386-0.265997026917757j)
-3.3224602169722535 (0.10340348744520447-9.856503837656624e-19j) (7.839097290205986+0.02828686377424906j) (0.31416614726870923-0.38217039070525494j)
-3.2452420596286427 (0.10487018879130428-7.195841920132516e-19j) (8.557962245057913+0.3389470356561726j) (0.5736445208935164-0.5127723974345795j)
-3.168206302856083 (0.10754985374021174-8.553147366615997e-19j) (9.022455413353192+0.20935096808920478j) (0.6429493088671443-0.8820734694832318j)
-3.0909177835629134 (0.10919492643615089-9.262705580159411e-19j) (9.400941235820632-0.05064493310850047j) (0.6587048980296494-1.1593863636259896j)
-3.013568493378121 (0.11256660916051489-9.237484360231386e-19j) (9.752845447617077-0.22121293049240015j) (0.47056528441547485-1.0930510312138142j)
-2.9367145917913895 (0.11509010511186853-1.0818620430132905e-18j) (10.093173516557007+0.06743286147181209j) (0.19918070873294114-0.6652883026240572j)
-2.8597943537788875 (0.11841896755944865-9.289906780160529e-19j) (10.645449970724346+0.2503077398836714j) (0.028807470509851756-0.3924637838023364j)
-2.7825327641342015 (0.12170792853363922-9.670327328057679e-19j) (11.209721710344123+0.30690876196639066j) (-0.003563027085301112-0.3403570196984342j)
-2.7054674060259125 (0.12628487398454322-1.0025731914852385e-18j) (11.541313707008372+0.4965181293671098j) (0.13160292751359756-0.32379293384984137j)
-2.6287437685105086 (0.12830490824100751-1.2077907507363806e-18j) (11.985471774590836+0.7885935316708905j) (0.18159607376314166-0.16112884510923303j)
-2.552025571811544 (0.13294635514143485-1.0718115496886614e-18j) (12.284999096478234+0.8162348234275016j) (0.03987036898836787+0.07095364697367613j)
-2.4745990729690543 (0.13868045535056245-1.075937399183107e-18j) (12.63585686444771+0.5276724100365359j) (-0.12097331418421055+0.3995907414121583j)
