0.0 1.999861554518862 0.00021106082955562962
0.01 1.9999027749730873 0.00011474795315290947
0.1 1.9969854892236643 0.002318589328034789
0.3 1.975569340964929 0.016908060441272185
0.5 1.9343411670334238 0.050402214701073575
0.8 1.6835716169834083 0.26287489770986944
1.0 1.319643608737656 0.49195519898941875
1.2 1.1473968661352554 0.5570002903387306
1.5 0.7770987111862929 0.6348452418996654
1.8 0.5080748146706983 0.7406428932048875
2.0 0.25181202695118465 0.7071045972295529
2.5 0.12446059317758934 0.6701898464332612
3.0 0.1348882326834661 0.5395577901427412
4.0 0.009512257221537378 0.3761951825192955
5.0 0.08053443049092096 0.3715650034431168
