0.0 0.0 0.0
0.01 0.06250361798891962 0.3273267087777336
0.1 -0.2314844170860582 2.0419361652655184
0.3 0.03980764144553172 1.9218911107599572
0.5 0.7764457223500983 2.228683738081952
0.8 0.4789072809013377 1.658162907101921
1.0 0.517773058371042 2.475025298244778
1.2 -0.30779791570648035 1.9579035182016897
1.5 -0.06716963482738575 2.146373565219437
1.8 -0.15450773222026076 2.290328875172902
2.0 -0.036424017019382304 1.5175315197017152
2.5 0.24085905143423664 2.329922588631276
3.0 -0.00883987438534703 2.153818480082278
4.0 -0.4785095568664534 1.8765978736484636
5.0 0.17743993492123591 2.2296727039577897
