0.0 4.9983645095887206e-09 0.0
0.01 -1.8488435816125245e-06 0.0
0.1 -3.1956540580736798e-06 0.0
0.3 2.5634511782826107e-07 0.0
0.5 -7.951382609144536e-10 0.0
0.8 9.629897763655658e-08 0.0
1.0 -0.013546214921959815 0.0
1.2 2.1979935634285825e-05 0.0
1.5 nan nan
1.8 0.0025285912331185446 0.0
2.0 nan nan
2.5 -0.004921603831126544 0.0
3.0 0.00019439218827284143 0.0
4.0 -0.0022851137852848715 0.0
5.0 0.05806509573073574 0.0
