0.0 0.0 0.0 0.0
0.01 0.010470120060194418 0.30964451052238934 0.33624447591912376
0.1 0.10046564226638481 0.19368005920368125 0.19008726365837186
0.3 0.024552749296801936 0.18563125216775098 0.19077390809983225
0.5 -0.0027645402018497064 0.20918926674050892 0.21882449579925667
0.8 -0.10300446672619862 0.1837247871508597 0.1735377672163653
1.0 0.08820779136807423 0.19536498391427903 0.19390710744435796
1.2 0.0680226712733847 0.12560073147823697 0.13740767572946372
1.5 0.025739125548916802 0.10501811676533912 0.10037515637699318
1.8 -0.005486839463766307 0.10888770608574916 0.12260687784757332
2.0 0.03847480260533476 0.11308031027674512 0.11506474273816267
2.5 -0.030069272725458368 0.050622053001433596 0.05730657470015292
3.0 -0.0015699499891739066 0.02680422014226705 0.02972222673108839
4.0 -0.0039131144422709105 0.012212247449545188 0.01421382886863538
5.0 -0.005311383130785251 0.010040376721385715 0.012185741504318205
