0.0 0.0 0.0 0.0
0.01 1.3859521851802465e-17 1.2312403249240724e-16 1.2208306698802522e-16
0.1 5.658380638046581e-17 1.3067774438365353e-16 1.3100872532995904e-16
0.3 -1.4091799164955138e-17 1.3336510910582195e-16 1.369379828807355e-16
0.5 -2.224130310428039e-17 8.887119150163371e-17 9.773685373314393e-17
0.8 1.3448123136259244e-17 6.472280176415768e-17 7.184739680163679e-17
1.0 2.038275811972358e-17 6.201573594318566e-17 6.940291427642793e-17
1.2 -4.489336508300295e-17 7.342743704343691e-17 7.355852302052745e-17
1.5 -1.3525729128158313e-17 5.65415322287363e-17 6.641711400900372e-17
1.8 -1.7632523980890353e-17 5.874433386205593e-17 6.676724001467991e-17
2.0 1.8553182893703435e-17 4.368027582516572e-17 3.5898535070484365e-17
2.5 -4.7754119687156396e-18 2.6952999729871955e-17 3.31972850017821e-17
3.0 1.8291687455284072e-17 2.2687962321989077e-17 2.9469186205485066e-17
4.0 -6.745777206626746e-19 4.4654436379442505e-18 6.07067235867054e-18
5.0 -2.0708099266618557e-18 4.7430028032578924e-18 7.41804736726149e-18
