0.0 0.0 0.0 0.0
0.01 -1.7759688056066794e-17 1.4619299547819963e-16 1.541795034458616e-16
0.1 -1.5010698271366682e-17 1.3571803206246108e-16 1.512124101396555e-16
0.3 -2.1502846270985805e-17 1.1390390843091863e-16 1.2750480366233566e-16
0.5 5.581446979828406e-17 1.5920432145573538e-16 1.5470382313093784e-16
0.8 2.222483745163471e-17 9.800451702330636e-17 9.081020696587979e-17
1.0 -4.0811846026400296e-17 1.0750633192337253e-16 1.0651237466626724e-16
1.2 4.555193394137837e-18 7.424150258555289e-17 7.41785001950893e-17
1.5 9.097140988267732e-19 5.608820585064955e-17 5.62428541863541e-17
1.8 -1.7562879220593908e-17 6.43805299115434e-17 7.095879462954502e-17
2.0 -8.578209320965416e-18 3.9201816192700503e-17 4.661885575149132e-17
2.5 -3.162947459518389e-18 3.2866769723543345e-17 4.173927948532841e-17
3.0 -1.0794971499553575e-17 1.6703059811460462e-17 2.088645464920345e-17
4.0 2.3550432407215423e-18 1.8963522067018517e-17 2.7967119965155e-17
5.0 -1.2190425330508415e-18 4.006915366616689e-18 5.016080840103179e-18
