0.0 0.0 0.0 0.0
0.01 3.514630185345118e-17 1.0604532033339426e-16 1.1814389075346434e-16
0.1 -3.0526808555565106e-18 1.2234776439684762e-16 1.3184064384905245e-16
0.3 3.218101321189535e-20 8.936266600308286e-17 9.154507012727882e-17
0.5 2.3793340095247032e-17 8.910065044204416e-17 9.591643658408048e-17
0.8 3.784091740877769e-17 8.614393414954162e-17 9.958693724216339e-17
1.0 -3.2137312039004836e-17 6.219619823086498e-17 6.607532859271157e-17
1.2 -8.06297771121178e-18 9.252320845387694e-17 9.852180031612572e-17
1.5 5.866234577404668e-19 6.339957927274609e-17 7.167963056832444e-17
1.8 6.289249184479832e-19 4.3659798090893417e-17 4.7713075983168616e-17
2.0 1.1706659044982916e-17 5.845284458087915e-17 7.298904176058304e-17
2.5 -6.85281797455528e-19 1.6931006581522945e-17 2.1567083509535958e-17
3.0 1.8943373985367198e-18 1.8885919675270146e-17 2.295227259769562e-17
4.0 -3.347706250130721e-18 1.0319732181054758e-17 1.1810431233259765e-17
5.0 -3.552823859803685e-18 5.937551635839368e-18 7.817678621372715e-18
