-2.5128063691591667 (0.006576759211808696+3.1619166365866403e-17j) (0.2805328499851994+0.00679465366843303j) (0.0024579651864608983-0.002928113775278436j)
-2.464861967820015 (0.0757564249404619-1.5277584615828866e-18j) (2.7588033233188565+0.05605250313357095j) (0.03840432642630451-0.02313070743829797j)
-2.418123026525667 (0.09389114907317114-1.261905390160359e-19j) (5.674753373443063+0.13147845524178142j) (0.14265843152850985-0.057748779538428066j)
-2.3732629716496016 (0.098710443141374-6.556401433838635e-19j) (7.6550269434281955+0.1649602747968197j) (0.2564234948958105-0.08306075820790347j)
-2.3291268969407835 (0.10283075378956913-1.2221832900460657e-18j) (9.193585680454698+0.11243036397908428j) (0.34841400396353917-0.04911951884030019j)
-2.2842451571550577 (0.10624880922963642-1.4741678034857668e-18j) (10.573059972250679+0.23341058050264216j) (0.42429264446466725-0.11381239244935379j)
-2.23575062924625 (0.10925098252565964-4.859751261760235e-19j) (11.850753107383639+0.11940154728210947j) (0.48884699487542255-0.0462594159410504j)
-2.190618231138457 (0.11202717213972788+3.7966415364412074e-19j) (12.990272181462347+0.24867924406583441j) (0.537353509346249-0.10878815789898126j)
-2.1452708798201265 (0.11493113169582647+3.9174057709450697e-19j) (13.989141084109267+0.11845929462021221j) (0.5781608319855107-0.0443871282377897j)
-2.0958273186606537 (0.1178392677571094-1.9635354185410626e-19j) (15.056125119747056+0.19426528691746334j) (0.6091334313313823-0.09537344773914594j)
-2.0491253971379537 (0.1213261623243769+6.401146392356983e-20j) (15.979377792010663+0.11100398298428518j) (0.6294669591560911-0.052542389315966914j)
-2.004508376977697 (0.12546288761563937+5.552603262901449e-19j) (16.832284850167202+0.17213966110023665j) (0.6514611947782027-0.07509004652087695j)
-1.9581640714960347 (0.1305635730342985+6.499059504402237e-19j) (17.672363708445705+0.14686107427610584j) (0.648191600266817-0.05774904960506626j)
-1.9108447200166425 (0.1368180373607017+1.4071794638411204e-19j) (18.477565817973442+0.1521899080380886j) (0.6620775671696473-0.053632060397590116j)
-1.8679884815169654 (0.1432344904612819-5.336942055772903e-19j) (19.187275974500984+0.1553472736070489j) (0.6476530486675881-0.05308963530788236j)
-1.8312666307546934 (0.1496992441513073+7.097824186336605e-20j) (19.755935034433634+0.13630501528012146j) (0.6465109248321848-0.045771887046014106j)
-1.783031794576305 (0.1615647055110564-8.176544725701175e-20j) (20.466349242615863+0.1555847536231114j) (0.6304556246410278-0.044811585374918333j)
-1.7300677499372585 (0.1815994773229388-3.072425236059704e-19j) (21.17767493229395+0.14356548758972107j) (0.6072530404663428-0.03470056933612862j)
-1.6893045157242301 (0.1943195089826393-1.094120135848376e-19j) (21.67585905620114+0.15851973107153608j) (0.5854469892717405-0.018024072179022646j)
-1.6462992404990315 (0.19294227838722286-2.7713844465908876e-19j) (22.100493379930644+0.15363104278149664j) (0.5468716878092306-0.03276629793259661j)
-1.593841263003272 (0.17251516871951794-3.4300494235412854e-19j) (22.453153248195004+0.15318302488078026j) (0.5285025222681519-0.021615382367549802j)
-1.5538088240924617 (0.15430008264514689-5.725686462240365e-19j) (22.614406108919635+0.14428136534048408j) (0.5170456085046045-0.010125261843164568j)
-1.502587481713678 (0.13703807628722967-2.9567369941171775e-19j) (22.699092920361995+0.15636847318131356j) (0.5293308688421509-0.028168311908520437j)
