-7.804322796888131 (3.8292319498057715e-05-8.53935055976898e-18j) (-9.777119372935132e-07-6.341033613544317e-09j) (1.9928373355305056e-07+3.762881805937994e-09j)
-7.6328161349430586 (0.00013653937281546185-6.513366215677353e-19j) (-1.145587283692108e-06+5.645891351688089e-09j) (2.334182946129098e-07+2.0491111482331188e-09j)
-7.47888091894312 (3.1956596630524018e-06+3.2579501920955726e-19j) (-1.1456317252228881e-06+3.062493081848509e-08j) (2.3341511775164775e-07-1.955770331065044e-09j)
-7.32558645916101 (2.7127105087998463e-06+7.358683342885598e-19j) (-1.145530271157766e-06+7.512528150930582e-08j) (2.3338791562941749e-07-7.682164009561607e-09j)
-7.185880413462891 (4.3190300591934554e-05+1.5776522961590848e-17j) (-1.0162055844029302e-06+5.8288907773608644e-08j) (8.414169037124593e-08-2.804310845766439e-09j)
-7.029022038801767 (0.00013233527860252107-6.071635477004056e-19j) (-1.1591806519836878e-06+1.0375762877421643e-07j) (1.1682143062102076e-07-1.2094490702731155e-08j)
-6.890417454589117 (4.112720471852332e-06-1.310508555176745e-18j) (-1.1590962416274673e-06+1.3919043316168223e-07j) (1.1691902134557062e-07-2.6175251091709334e-08j)
-6.710965710832308 (1.937711640074515e-05+4.355114322036018e-18j) (-1.7481023699110024e-06+6.369920351203037e-08j) (1.0134854685124017e-07+1.7146273441126755e-09j)
-6.566370766619175 (5.3809254605394906e-05-4.2159320769063114e-18j) (-1.968409205019019e-06+1.319891284790987e-08j) (1.3487321253465685e-07+3.380308857633529e-10j)
-6.421389020479401 (8.291580428350055e-05+1.3786486695201819e-18j) (-2.4409229597553782e-06+3.106960811521765e-08j) (1.1357800251678721e-07+8.984523118395912e-09j)
-6.284385684054828 (0.00010775022450894028+4.226120102406789e-18j) (-3.325821370257459e-06+4.307685590039883e-08j) (1.9297045126376932e-07+1.5673810470910863e-08j)
-6.1230613244853815 (8.070974449080549e-05+6.148448990702836e-19j) (-3.5387783860986777e-06+3.601999247011203e-07j) (8.108201015081904e-08+1.7151106576984096e-07j)
-5.97910496202724 (0.00011856558012699081-1.4185802652512217e-18j) (-4.249999623062344e-06+1.738326835653839e-06j) (8.185359714253102e-08+9.185558501691113e-07j)
-5.838250427384502 (0.00020793120815389463-4.1189349109525514e-19j) (-5.6274804477237005e-06+3.2742577210708403e-06j) (3.857098871126843e-07+2.524317651517362e-06j)
