0.0 0.0 0.0
0.01 0.000999113364776533 0.02403566416290575
0.1 -0.0300784742986007 0.16054233054902597
0.3 0.029623044888662745 0.23024539381195086
0.5 0.011006695339711605 0.25347031770111356
0.8 -0.03126416288517937 0.2065160405655368
1.0 0.0029652394437285727 0.2253175886865659
1.2 0.01598836044358579 0.2433899422904417
1.5 0.02977462458183012 0.223669465699696
1.8 0.005868858482778789 0.1802422581008816
2.0 -0.00441861081109254 0.21422146018540256
2.5 0.013736867392855793 0.2365286993643232
3.0 0.009033964871973693 0.23070173044192285
4.0 -0.010412544678199326 0.21387627616776814
5.0 -0.009042313576542536 0.1910003779898514
