0.0 0.0 0.0
0.01 0.006257579375590395 0.04029428488685376
0.1 0.04586287776702526 0.19346486341599892
0.3 -0.004266621231652832 0.2594197407862889
0.5 -0.006560198756762153 0.21539958064424497
0.8 0.01995810853432574 0.22794030869092857
1.0 -0.006049548903167914 0.2390635973340461
1.2 -0.008996965259777398 0.2309458662284578
1.5 0.03399969770756013 0.1957030403447833
1.8 -0.005263259081374153 0.20134450000227094
2.0 0.004670618992349344 0.21450080358870283
2.5 0.006762107855763947 0.19554949972230115
3.0 0.005554299060698703 0.19701051977898318
4.0 -0.021955763789656347 0.1699746906130722
5.0 0.003491039325731672 0.2143281823725572
