0.01 -0.9970180767035066 0.9970180767035066 0.0039064113205193275
0.1 -0.997936023934037 0.997936023934037 0.0025211689938668094
0.3 -0.9980509024672759 0.9980509024672759 0.00564004106914213
0.5 -0.999924322009567 0.999924322009567 0.014175676604023107
0.8 -0.9921787977444106 0.9921787977444106 0.04246261011107302
1.0 -1.0028215381796803 1.0028215381796803 0.05345705329201742
1.2 -0.9820221543607897 0.9820221543607897 0.08421247781048542
1.5 -0.9644606019495671 0.9644606019495671 0.16199097114322036
1.8 -0.8268982112523774 0.8268982112523774 0.27562533880058954
2.0 -0.6773213438489127 0.6846492273139781 0.32156618618721183
2.5 -0.508161716240582 0.5227582573031322 0.2942002922276922
3.0 -0.3961826924980057 0.4063534747504772 0.2855263835202565
4.0 -0.15721697517939673 0.21310624138103065 0.1555926687108129
5.0 -0.0013094820512203793 0.06183932319364725 0.08667000946535287
