0.0 0.0 0.0 0.0
0.01 0.02983015862217919 0.2786656189923668 0.3023253438150933
0.1 0.03215920552843642 0.22523948787852355 0.27368576969674563
0.3 0.0685015924883124 0.2605335344306715 0.31796435773875004
0.5 0.0053161534427842785 0.2009412422958571 0.2434059132184732
0.8 0.020747379950992774 0.14344187694451788 0.1915444920855079
1.0 -5.7400921780261264e-05 0.14997456298814188 0.19991630371246025
1.2 -0.012930257909565552 0.16073279098242624 0.1952037795961909
1.5 0.009908007273697242 0.09718779236338668 0.12953174386844507
1.8 -0.000790908742934482 0.07323634198317867 0.10476692892567051
2.0 0.004367286182088858 0.06516210130807353 0.08920795906420956
2.5 0.0006367474280972382 0.05192403822520062 0.07801680810670202
3.0 -0.009077330968378379 0.03584538648084136 0.05373108519521276
4.0 -0.011575376196238094 0.029812240003190597 0.05480100373218379
5.0 0.0007205774344288101 0.015640306781197884 0.022364370948111112
