0.0 0.0 0.0 0.0
0.01 0.03280148098072855 0.2667771326933433 0.3032924351310006
0.1 -0.00897596781001746 0.299198366500998 0.3651393808593454
0.3 0.03840482458941919 0.2184014005765111 0.26442507312837393
0.5 -0.01848200857215065 0.21902846032363854 0.27946216836551663
0.8 0.013138011628439032 0.1694784513785587 0.20956719187364492
1.0 -0.026665671668793835 0.11089890071910864 0.14552588452199883
1.2 0.02316628812863189 0.11398060422876584 0.1588586579713665
1.5 -0.02513891617709394 0.07297602453089184 0.09968679191107019
1.8 -0.011369183325823788 0.05887609287983152 0.08113149817894645
2.0 0.01060166505916216 0.056735982910939384 0.08678914912510095
2.5 -0.0010908531987135362 0.036319029420973155 0.06516865520708211
3.0 -0.005058012583229547 0.03353889593447769 0.05874656169469128
4.0 -0.00653476898418677 0.012206969416104597 0.024621526670750665
5.0 0.0004731627288972447 0.009946072838716853 0.024446899797487036
