-3.487287791289128 (0.007575622264628508-6.351587255374986e-18j) (0.057727551794566796+9.166516721796412e-05j) (-0.000518546852473911-0.0023670060625993164j)
-3.415471752627552 (0.09595895010581915+2.242722042763153e-19j) (1.23650201021667+0.012639212743766918j) (0.037119329189231436-0.03482324895888858j)
-3.3435420663820743 (0.1360343314091723+9.159127285561401e-20j) (3.1679692044699768-0.06058993637063622j) (0.09331385096038868-0.08585990318415451j)
-3.2733437581647093 (0.1504836511094094-1.113635987859673e-19j) (4.574585346797462-0.05418218084948139j) (0.07996188410765837-0.05044685425069875j)
-3.2061418638135386 (0.16370872949831491-2.2353838466659097e-20j) (5.536293542611095-0.0081784427046691j) (0.06940825534834319-0.04145932378704436j)
-3.1360705475702138 (0.18253550795567827+3.0877768617481985e-19j) (6.10497287592603-0.055021560837896485j) (0.07968834407756409-0.08088119662598982j)
-3.059794144367478 (0.20749928984670654+2.719745470719592e-19j) (6.338220838738387-0.04990790848396284j) (0.08096425977241538-0.07164985518438564j)
-2.990381197981713 (0.21297819818840152+1.1372008470672932e-19j) (6.352439274654401-0.05076692087083298j) (0.08166656926061545+0.005645014015133943j)
-2.9215439180497147 (0.19687849637641405+1.066855323844619e-20j) (6.547384729291024-0.0898424247382977j) (0.06198218995389527+0.09261238662137439j)
-2.845849527754173 (0.17890708607311573-5.279071786129262e-20j) (7.016423550440584-0.07614884095035268j) (0.06735716823479933+0.09041854252055424j)
-2.771804908969937 (0.16790840274693103-6.366948522977185e-20j) (7.5308967541260605-0.0739313062160694j) (0.036040593112030915+0.07940019863192452j)
-2.7021866621888724 (0.16132732610053105-2.1379348955843017e-20j) (8.027125690318277-0.05649662376527997j) (0.03689530458788795+0.041022692407228875j)
-2.6306360001248477 (0.15652001160519316-3.2697319712627618e-21j) (8.529967399770712-0.055567463724010766j) (0.0340235215714034+0.02168013959972758j)
-2.5578011899270545 (0.15299191768735856+7.825608078493071e-20j) (9.027160413519494-0.055919304029637344j) (0.029457498983859246+0.02381176379584771j)
-2.4958357178504094 (0.15083594985231408+3.549190665895509e-20j) (9.445243063583076-0.0477030930761706j) (0.044632458647111885+0.023395416209960357j)
-2.4375178957718506 (0.14933236087942148+1.3806585002028038e-19j) (9.834958901888415-0.05602589986740427j) (0.09203549473643956+0.020555576712130742j)
-2.3602504536773776 (0.14800871523982473+1.2023459505120248e-19j) (10.32102279053541-0.03991426134415843j) (0.09095094954728586+0.019313460823655645j)
-2.2786670988458195 (0.14727225630570853+5.69374393270672e-20j) (10.819374321775195-0.034655726480567674j) (0.08136541756704324+0.025034685269208677j)
-2.216746650868214 (0.1471911522916295-5.4287357098624974e-21j) (11.181536136857982-0.03798204449031487j) (0.0949337394104925+0.02671425251852637j)
-2.149459896427298 (0.1474232767973203-5.850478242269058e-20j) (11.549905411617676-0.02935761912988054j) (0.08897779351669349+0.02387204334442805j)
-2.0732949791043223 (0.1480098661606874-3.733726806676631e-20j) (11.940623892292901-0.02829576063515514j) (0.0872781769123725+0.022106254993958373j)
-2.011332332916202 (0.14899165656211472+1.5026576439782668e-20j) (12.239668226955834-0.02084493086137664j) (0.11278296347266815+0.012131881779570433j)
-1.9279199250574477 (0.15056785498031033+5.3812502721879095e-20j) (12.616088347692056-0.01913230005509806j) (0.10539150884633632+0.009893499473886685j)
-1.861788034893956 (0.15238015483352757+7.540305539912717e-20j) (12.866528058889536-0.026175006411437298j) (0.10225514570356845+0.016761585669733285j)
-1.7877608412388466 (0.1549946953857269+2.3481275820855285e-20j) (13.128414540240744-0.017637164264899825j) (0.09045733617687919+0.0011196104649796156j)
-1.7197455380609599 (0.15801514890144888+2.3481853164215745e-20j) (13.306067362385143-0.02257261161410899j) (0.08177551963457606+0.01032280044339654j)
-1.6545123245835711 (0.16112460953601765-3.7438127911936236e-20j) (13.442038978841492-0.03376537282335482j) (0.07310262194951694+0.006216984430066538j)
-1.5869184439162949 (0.16521896815988588+4.96565847151072e-21j) (13.51832057904556-0.014583355298322559j) (0.0788190998223512+0.003469900451897615j)
-1.5181237002814945 (0.1699742559462915-1.7213022153646824e-20j) (13.532070654385326-0.022245693098693446j) (0.0882257822968603+0.0049492957597346j)
-1.4431733374960758 (0.17699665443110565-1.0456671248856323e-20j) (13.436152370438577-0.02023649093633237j) (0.11559683600429242+0.001439836364030736j)
-1.3675108057507592 (0.1861946183806304+9.697044377922377e-21j) (13.222556832343624-0.018647356524974512j) (0.15363482686869928-0.004353377888411802j)
